i20161021csv_oid,dist,solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,epoch_photometry_url,i0161021_oid,col1,col2
74,1.1937991242722233E-4,1635721458409799680,Gaia DR2 511217660762484096,511217660762484096,1087122047,2015.5,26.619252111279586,0.01807752868268962,61.23067105237745,0.02132861103226265,0.3187919214129676,0.02982170593239485,10.689929,-1.3354874097616343,0.03173383682185427,-0.2873266626219004,0.04469285145697528,-0.45752624,-0.04941282,-0.57781446,0.33403227,0.032762907,0.3116735,-0.40779307,0.06495893,-0.026196124,-0.61168236,499,499,497,2,4.7545695,655.9154,0.0,0.0,31,true,253.04424,1.600564759815253,0.004640922832471101,-0.030437132,57,19,0.03678395,0,62,true,526,177225.84305898493,71.76317932598131,2469.593,12.567048,55,93755.05797853782,183.35061684774655,511.34302,12.921401,53,124112.1762301793,162.48470741256924,763.8391,12.027384,1.2293198,0,0.8940172,0.35435295,0.53966427,,,0,,,,NOT_AVAILABLE,129.5061048422285,-0.936580128756217,51.787322683503476,45.926979230770215,100001,5430.6665,5070.0,6120.7007,,,,,,,200111,9.515205,7.490696,10.917131,70.94856,60.288383,81.60874,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762484096,,92,26.61907,61.23059
75,2.5472104694677152E-5,1635721458409799680,Gaia DR2 511264218210327424,511264218210327424,216539232,2015.5,26.525547510670457,0.01858972345590044,61.22755518436103,0.02308799813858085,0.3224062620899852,0.033866575084237176,9.519896,-1.2321211845521534,0.03481092820711724,-0.23598335923942737,0.049859446912554166,-0.44666222,-0.018663015,-0.4837788,0.32261303,0.09744856,0.2852525,-0.3076858,0.11744578,-0.17942,-0.6349695,492,492,453,39,14.126312,1016.68176,0.0,0.0,31,true,381.9554,1.550615708245908,0.005171222216326678,0.0028349322,56,17,0.038924348,0,63,false,520,652997.49826412,1622.3842474297555,402.4925,11.151087,50,304279.508955016,2144.1515338528106,141.91138,11.643207,49,504335.64596873196,3806.574900429325,132.49066,10.505121,1.2383128,0,1.1380854,0.4921198,0.6459656,,,0,,,,NOT_AVAILABLE,129.46267108944687,-0.949142410876471,51.729307003758976,45.947373490711136,100001,4896.75,4817.8335,4965.5,,,,,,,200111,23.273321,22.63332,24.042004,280.57126,235.19414,325.94836,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210327424,,93,26.52559,61.22754
76,1.7453553859444733E-4,1635721458409799680,Gaia DR2 511217488963795584,511217488963795584,541228879,2015.5,26.648359813084237,0.01925404429181511,61.22752253338861,0.023311516621023542,0.30446899469413835,0.030049123236803355,10.132376,-1.0180245756512676,0.03429978804967839,-0.13798476256677447,0.04909689679063424,-0.55125713,0.05347801,-0.5924827,0.42960596,-0.05615734,0.4121676,-0.4668305,-0.007257853,0.006263948,-0.65747243,476,476,464,12,5.109176,631.0304,0.0,2.6289927181032925E-15,31,true,353.38348,1.5790351163060494,0.0046160157745346025,-0.0024143413,55,19,0.041046847,0,62,false,494,267199.55285526544,178.966024254902,1493.0183,12.121277,48,135273.67003615925,257.8546668937834,524.61206,12.523355,45,196831.1205313316,548.7187936624516,358.71036,11.526686,1.2429092,0,0.9966688,0.40207767,0.59459114,,,0,,,,NOT_AVAILABLE,129.52046557942506,-0.9366879912160402,51.802319055915234,45.91711210365876,100001,5190.5527,5041.61,5365.0,,,,,,,200111,13.615548,12.744503,14.431912,121.23259,102.064575,140.4006,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217488963795584,,94,26.64803,61.22745
77,1.0542189848549906E-4,1635721458409799680,Gaia DR2 511217660762489344,511217660762489344,402826546,2015.5,26.615443967899527,0.012455259079387042,61.22696404469508,0.014539450633592053,0.32072101625887334,0.020847798080910356,15.383927,-1.0117097322506492,0.025180342981466056,-0.1461057637755459,0.032642256500144635,-0.46951813,-0.03746269,-0.4497546,0.27320775,0.041942023,0.25161603,-0.34319037,0.2295116,-0.14112844,-0.69141465,460,0,459,1,-7.051778,272.46158,0.0,0.0,31,false,65.7718,1.583528021117527,0.0033144057296951484,0.004384164,52,19,0.04609221,0,58,true,487,51584.19981795602,8.464516995213883,6094.1694,13.907074,51,26629.54305013986,38.311591352303964,695.07794,14.287979,50,37052.632410768565,28.50223592575827,1299.9904,13.339872,1.2345287,1,0.94810677,0.38090515,0.5672016,,,0,,,,NOT_AVAILABLE,129.50509805301266,-0.9405911269619363,51.78233342893222,45.92473038564216,100002,5223.5,4990.3335,5381.0,,,,,,,200111,5.592966,5.270349,6.1278234,20.980965,17.322222,24.639708,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762489344,,95,26.61527,61.2269
78,1.531746139577668E-4,1635721458409799680,Gaia DR2 511241845712465664,511241845712465664,1541128349,2015.5,26.331621104845894,0.018761537427449505,61.224197840980324,0.022467136304434848,0.331349794101195,0.030390694031841973,10.903002,-1.1773369865434486,0.033796369984088116,-0.13764867468326197,0.04674550551493408,-0.46540874,0.019470762,-0.55686414,0.35706562,-0.022892302,0.3317926,-0.4272823,0.04655052,-0.008652758,-0.6305896,453,444,445,8,1.7620499,493.6479,0.0,0.0,31,false,260.12698,1.5967348732566398,0.005044701489516539,-0.013774529,52,19,0.038885087,0,55,true,468,181365.21678767452,55.27024680140857,3281.4258,12.541981,53,95041.62369044978,134.88594163044652,704.60736,12.906604,52,128204.57259229258,152.18990833788905,842.3986,11.992161,1.2309207,0,0.914443,0.36462307,0.54981995,,,0,,,,NOT_AVAILABLE,129.37206979742547,-0.9719201872027868,51.611503958643816,45.99233125360729,100001,5527.6826,5042.94,6557.0728,1.9987,1.5039,2.3765,1.0135,0.7819,1.155,200111,8.893089,6.3200254,10.684919,66.52309,56.729004,76.31717,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241845712465664,,96,26.33131,61.22423
79,1.55384856856482E-4,1635721458409799680,Gaia DR2 511217695122227968,511217695122227968,1637120861,2015.5,26.640886520752154,0.01455012121215159,61.22612017247424,0.018949619242882965,0.35700809702407893,0.025427184099041083,14.04041,-1.0101954409089995,0.02726067491740968,-0.39506504678915055,0.03964198196064075,-0.45135972,0.020596167,-0.5263718,0.3338307,-0.015787305,0.2611907,-0.2870324,0.074623026,0.036002483,-0.6527014,459,0,458,1,-5.209977,313.05902,0.0,0.0,31,false,33.81577,1.576587304528356,0.003721330033878366,0.0022440872,53,17,0.050693747,0,56,false,477,27525.136742607767,16.95066171237277,1623.8385,14.589042,47,14069.729492933619,41.52382530537431,338.8351,14.980674,47,19998.633862651746,45.64421106476835,438.14172,14.009419,1.2377182,0,0.97125435,0.39163208,0.57962227,,,0,,,,NOT_AVAILABLE,129.51724720497407,-0.9388214034836251,51.796844424538754,45.91774506558793,100001,5276.42,5017.79,5391.0,2.0603,1.5889,2.3571,1.0587,0.7949,1.2003,200111,3.582651,3.4319782,3.9614868,8.963159,7.346624,10.579693,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217695122227968,,97,26.64061,61.22604
80,1.3014526556482314E-4,1635721458409799680,Gaia DR2 511264218210328576,511264218210328576,362810465,2015.5,26.516908479403252,0.03026425653565665,61.22477910875185,0.03418291069798967,0.35156413639924605,0.0396299910487301,8.871163,-1.2538526139979616,0.045465311369197264,-0.18511413928334527,0.06130124449353051,-0.73694706,0.24237579,-0.7009846,0.54555535,-0.15604797,0.5464511,-0.53256184,-0.20901935,0.19945616,-0.74993724,443,0,441,2,-3.826325,331.9333,0.0,0.0,31,false,14.040945,1.5368954721729118,0.005976276265859925,-0.009542679,50,17,0.08049613,0,58,false,450,11704.054385910998,5.5398448451396565,2112.7043,15.517525,44,5466.884818426727,10.09492413835268,541.5479,16.007038,42,9506.864177346262,19.823608590478837,479.57285,14.816827,1.2793642,0,1.1902113,0.4895134,0.7006979,,,0,,,,NOT_AVAILABLE,129.45918874723563,-0.952730689733599,51.722125648994805,45.94711728143606,100001,4890.425,4824.85,4996.2437,,,,,,,200111,2.8670392,2.7468793,2.945501,4.2359257,3.1449971,5.326854,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210328576,,98,26.51705,61.22489
81,1.1930339055353875E-4,1635721458409799680,Gaia DR2 511217660762493568,511217660762493568,461441555,2015.5,26.61796255336389,0.010618503396747298,61.22284929705805,0.012903616675759446,0.29984189922185583,0.017794852141591235,16.849924,-0.9290960651653861,0.01908005784968005,-0.2573471616741223,0.027354947940709605,-0.49079466,-0.016532334,-0.5370266,0.33880645,0.046845313,0.31653503,-0.36594722,0.10663407,-0.06772205,-0.62496823,502,0,501,1,-4.90921,356.3547,0.0,0.0,31,true,119.4582,1.558445285149642,0.0025621944913825144,-0.007675289,58,19,0.03929502,0,62,false,527,94050.7440017092,19.106443646947696,4922.462,13.25496,49,46721.84501680754,66.68714767558868,700.6124,13.677588,45,69901.99047894981,42.26502061011713,1653.897,12.650696,1.2400097,1,1.0268927,0.4226284,0.60426426,,,0,,,,NOT_AVAILABLE,129.5071542272045,-0.9443560042165522,51.7808073547587,45.92057417888913,100002,5141.3335,5102.5,5232.013,,,,,,,200111,8.395642,8.107142,8.523921,44.371655,36.93979,51.80352,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217660762493568,,99,26.61796,61.22273
82,6.101882237484013E-5,1635721458409799680,Gaia DR2 511217351524847360,511217351524847360,413754456,2015.5,26.59136961279668,0.01741822187844201,61.224193155483235,0.020920359866761065,0.28409639212216925,0.028465783011587018,9.980277,-1.310958517261311,0.031012381700386293,-0.16226346676925993,0.044443681554212355,-0.4506956,0.021456067,-0.54105747,0.35071555,0.09510374,0.31731606,-0.32905623,0.08655046,-0.09696251,-0.59432757,522,522,492,30,13.430806,1036.8164,0.0,0.0,31,false,383.50836,1.6092519566855958,0.004542500311142744,-0.027565552,59,19,0.03663628,0,64,false,515,478580.54435436986,208.7253182455715,2292.8726,11.488478,59,258421.64744090344,381.92387480782844,676.6313,11.820566,56,322484.6330898516,211.92718514597104,1521.6765,10.990647,1.2138109,0,0.82991886,0.33208847,0.4978304,,,0,,,,NOT_AVAILABLE,129.49435617195334,-0.9457500198412592,51.765978956090215,45.928274519393725,100001,5786.0,5607.5,5992.0,,,,,,,200111,15.224631,14.195805,16.20933,234.0464,195.76855,272.32425,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524847360,,100,26.59128,61.22415
83,1.6813879886482803E-5,1635721458409799680,Gaia DR2 511241712580699776,511241712580699776,1456868130,2015.5,26.404838173115415,0.015098980738255907,61.22351006175451,0.01901042296904721,0.33832929282899377,0.029159169447566333,11.602844,-1.1233668301418787,0.026051950070472705,-0.2661973681380958,0.03865388289272922,-0.4685627,0.067858025,-0.54123545,0.30769798,-0.099438824,0.26858926,-0.31611902,-0.035520196,0.031663816,-0.62801623,415,0,414,1,-7.0514345,238.19115,0.0,0.0,31,false,47.826042,1.5550148646108182,0.003957135146387402,-0.041903663,48,17,0.047481354,0,56,true,439,37848.33934874496,7.4200307821461235,5100.833,14.243249,51,18094.688461382706,21.07358723554008,858.643,14.70751,51,29208.10853567966,20.93122239443035,1395.4325,13.598162,1.2497985,0,1.1093483,0.46426105,0.64508724,,,0,,,,NOT_AVAILABLE,129.4066933162555,-0.9652644202310339,51.65453961001058,45.97366363528291,100001,5082.335,4937.1997,5524.06,,,,,,,200111,4.8567185,4.1110497,5.1464543,14.178612,11.192832,17.16439,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241712580699776,,102,26.40481,61.22352
84,1.1013244666411332E-5,1635721458409799680,Gaia DR2 511264218210331008,511264218210331008,607905333,2015.5,26.510057165015986,0.02194068855239066,61.22065065709614,0.027639690203772074,0.3258232306707493,0.034401670247429135,9.471146,-1.1439672191186063,0.03617431834845621,-0.26615941917965796,0.05208974706106582,-0.6140747,-0.014023019,-0.57120955,0.37675357,0.173783,0.36000904,-0.41433802,-0.08221635,0.06291972,-0.69705385,455,455,441,14,8.322051,729.86945,0.0,0.0,31,true,386.52515,1.5854772139233555,0.004971825612542662,-0.003643853,51,17,0.042024568,0,58,false,456,372520.23115759273,107.14394133773139,3476.8203,11.760491,45,194989.74997501273,237.1434108189097,822.244,12.126359,46,261873.38150810794,179.9456928726951,1455.2911,11.216692,1.2264116,1,0.909667,0.3658676,0.5437994,,,0,,,,NOT_AVAILABLE,129.45683124714387,-0.957460003127241,51.715011486608624,45.945259147255015,100002,5474.0,5138.16,5991.9326,2.161,1.8856,2.4526,1.095,0.9416,1.247,200111,13.253044,11.060924,15.042151,142.084,119.10554,165.06247,http://geadata.esac.esa.int/data-server/datalink/links?ID=511264218210331008,,103,26.51008,61.22065
85,2.352580171558924E-4,1635721458409799680,Gaia DR2 511217488963802240,511217488963802240,502121873,2015.5,26.672625527656642,0.03930970170572753,61.22087515156568,0.05418069645384751,0.31595126957470065,0.060022518479861287,5.263879,-1.060843502395235,0.05792867181550729,-0.14296040746650507,0.09865040005748843,-0.5478042,0.23081233,-0.71677697,0.44112235,-0.07475047,0.4610993,-0.6690032,-0.1406397,0.13403961,-0.5958243,285,285,261,24,16.605888,844.08875,0.09487105835571448,3.7760466867794324,31,false,78.24913,1.5933667444012936,0.008985981039494878,0.0053451974,32,12,0.06825953,0,39,true,302,804958.0580505789,705.7363830331097,1140.5931,10.923933,33,424234.4381799555,891.7197616618571,475.7486,11.282373,31,546317.9795098557,452.77604522223106,1206.5964,10.418306,1.205718,0,0.8640671,0.3584404,0.5056267,,,0,,,,NOT_AVAILABLE,129.53329352555775,-0.9407034733745511,51.81186974183225,45.90542968765201,100001,5686.3335,5543.0,5994.0874,,,,,,,200111,18.443102,16.597876,19.409256,320.3996,240.34448,400.4547,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217488963802240,,104,26.67217,61.22079
87,1.8724608951473196E-4,1635721458409799680,Gaia DR2 511241845712911616,511241845712911616,299081044,2015.5,26.334424626870543,0.03449637783227576,61.222029656797766,0.03966523609301002,0.2927538717935386,0.0572306219087784,5.1153364,-0.957437403525544,0.05979184891390197,-0.17002639779189693,0.0791091409406957,-0.4198845,0.051365025,-0.5460901,0.29523256,-0.074008375,0.24690124,-0.2807036,-0.062595084,0.12567846,-0.56745267,476,0,474,2,14.791405,1082.3596,0.3446341808824744,14.339767902102302,31,false,4.6217847,1.5408028717117528,0.009428153527075387,-0.031640027,54,19,0.08738888,0,57,false,499,9346.781658572474,5.534538531199311,1688.8096,15.76171,56,4517.702271255436,12.672505775100369,356.49637,16.214094,49,7600.361840908705,26.215831791968075,289.91495,15.0598345,1.2964959,0,1.1542597,0.452384,0.7018757,,,0,,,,NOT_AVAILABLE,129.37383999252825,-0.9737613276635271,51.611569969710686,45.989777749698945,100001,4925.686,4821.76,4989.9565,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241845712911616,,105,26.33405,61.22208
88,1.4883442279709405E-4,1635721458409799680,Gaia DR2 511241472062198400,511241472062198400,1458392296,2015.5,26.330855607581235,0.013999601735673035,61.218917599709734,0.016401545338720395,0.30201380297219044,0.0214916243856863,14.052628,-1.08248562578857,0.023337622843109786,-0.21919228395341422,0.03213557537004619,-0.5561701,0.15520546,-0.63265514,0.4190735,-0.12507202,0.39559036,-0.44290465,-0.062368132,0.09073563,-0.64068025,477,0,476,1,-5.0700035,331.37128,0.0,0.0,31,false,61.08035,1.5621074439432427,0.0033254662218581863,-0.02274388,54,19,0.045365434,0,57,false,492,47727.71187053109,7.421240921928486,6431.2305,13.991439,56,23336.279445170218,26.84354429750762,869.3442,14.431309,53,36113.28657001416,26.724429230240492,1351.3212,13.367752,1.2455984,0,1.0635567,0.43986988,0.6236868,,,0,,,,NOT_AVAILABLE,129.3728043333967,-0.9771620737201754,51.60714906040574,45.98798822774265,100001,5058.95,4938.407,5184.2197,,,,,,,200111,6.180421,5.885347,6.485822,22.54096,18.277534,26.804386,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241472062198400,,106,26.33055,61.21894
89,1.896536944492941E-4,1635721458409799680,Gaia DR2 511217484660544128,511217484660544128,777351382,2015.5,26.67023952602968,0.035116120807913744,61.218079233974144,0.04094408893183499,0.2983894961223967,0.057141441585390404,5.221946,-1.0305302120221667,0.06256570674251105,-0.12565454201750562,0.08742133723149118,-0.4160086,0.011839044,-0.54923785,0.29719856,0.008830236,0.2689006,-0.3698813,0.06922479,-0.03726362,-0.59379727,479,0,478,1,0.65821546,492.8495,0.0,0.0,31,false,4.4644723,1.5162241143281319,0.0091613586315514,-0.013583065,55,19,0.095661104,0,58,true,502,4210.15698127368,2.166696346896626,1943.1228,16.62762,54,1867.7791841304504,15.45937864976004,120.81852,17.173075,49,3604.2238922922907,12.438280447504479,289.76868,15.86989,1.2997147,0,1.3031845,0.545454,0.7577305,,,0,,,,NOT_AVAILABLE,129.53276507164304,-0.943679645981182,51.808398099757476,45.90361285563376,100001,4897.0,4738.44,5036.0,,,,,,,,,,,,,,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217484660544128,,107,26.66986,61.21813
90,1.1255272516340073E-4,1635721458409799680,Gaia DR2 511217656456656000,511217656456656000,390415729,2015.5,26.626011476011044,0.018630142453514676,61.216575998026116,0.022349031780575963,0.2948701671377107,0.030616239367531235,9.631168,-1.074504776759071,0.03258601563522832,-0.1662151695007868,0.047936871199272466,-0.3811699,-0.006821247,-0.588981,0.33355537,-0.051619604,0.2851762,-0.36942345,0.08776862,0.0021656714,-0.53430486,458,452,441,17,7.69118,703.91864,0.0,0.0,31,false,350.72974,1.5997963121197714,0.004596448278420456,-0.016384961,53,18,0.037984967,0,61,false,462,271600.483312686,74.23464980757616,3658.6753,12.103539,52,146604.98873353857,273.3156874733326,536.39435,12.436016,49,185644.17398254038,180.58753807970362,1028.001,11.590217,1.223301,0,0.84579945,0.33247662,0.51332283,,,0,,,,NOT_AVAILABLE,129.51227062281774,-0.9496664541562669,51.78098574353779,45.91320153826908,100001,5666.4,5017.0,5835.0,,,,,,,200111,11.568428,10.909556,14.757086,124.30034,103.67633,144.92435,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217656456656000,,108,26.62579,61.21654
91,8.991936413256971E-6,1635721458409799680,Gaia DR2 511241712580840448,511241712580840448,1582869391,2015.5,26.415064151120998,0.017137782523635816,61.21642123302678,0.02198824963623969,0.31867574565155155,0.029938580001003537,10.644318,-1.1224110826541973,0.03113718835542841,-0.17641767129851577,0.048015756502754386,-0.3970441,-0.06952433,-0.5348988,0.28452224,0.13768424,0.27757892,-0.41790292,0.10590695,-0.11063248,-0.59144866,468,459,462,6,1.7881697,512.5005,0.0,0.0,31,true,340.17615,1.5720108519840468,0.004428942557205614,-0.012168957,53,18,0.038423914,0,55,true,484,239960.77969624306,196.3293388897904,1222.236,12.238015,54,119446.26909276603,302.7054066353579,394.59576,12.658457,53,179436.79646355275,459.49173253340024,390.51147,11.627141,1.2455497,0,1.0313158,0.42044163,0.6108742,,,0,,,,NOT_AVAILABLE,129.4129876490531,-0.9711705916575872,51.655393894505856,45.96505331487365,100001,5148.8267,5023.7246,5288.98,,,,,,,200111,12.572867,11.915356,13.206849,100.09133,84.92251,115.260155,http://geadata.esac.esa.int/data-server/datalink/links?ID=511241712580840448,,109,26.41506,61.21643
92,7.427162269770843E-5,1635721458409799680,Gaia DR2 511217351524857856,511217351524857856,743108310,2015.5,26.596815322705424,0.011569059432064635,61.215883299459115,0.014533194967075645,0.35670889824778973,0.019588193006402358,18.210403,-1.1144124536413091,0.020058757491018077,-0.2376965663392995,0.029621284605902517,-0.48320463,0.037626315,-0.5948119,0.36587998,0.05681258,0.3517404,-0.4539151,0.05742257,-0.047032043,-0.63327885,494,0,494,0,-9.056486,256.50378,0.0,0.0,31,true,99.13249,1.5923168529611367,0.0027109898798039407,-0.0010494603,56,18,0.04159268,0,61,false,512,77955.03376375465,11.05939853451015,7048.759,13.4587555,47,41275.90512208349,66.06607301404246,624.767,13.812146,44,54533.148437475924,32.59437246353537,1673.0848,12.920269,1.2290298,0,0.8918772,0.3533907,0.5384865,,,0,,,,NOT_AVAILABLE,129.49867552866257,-0.953318106581252,51.76310953735733,45.919792559894205,100001,5459.75,5070.0,6306.0,,,,,,,200111,5.570927,4.176044,6.4603653,24.845098,21.112972,28.577225,http://geadata.esac.esa.int/data-server/datalink/links?ID=511217351524857856,,110,26.59669,61.21584
